ID,Rad,Ruta,Planta,Trial,Mum,Dad,Famly,Hjd_17,Hjd_7,Sprant_17,Htv_17,Vit_7,Lev_7,Lev_17,Trial_Famly,Trial_Ruta
IND_2757,4,35,7,S23F8820477,IND_0116,IND_1042,FAM_032,568,122,0,160,3,1,1,S23F8820477_FAM_032,S23F8820477_35
IND_4773,4,35,6,S23F8820477,IND_0681,IND_1148,FAM_106,491,124,0,125,3,1,1,S23F8820477_FAM_106,S23F8820477_35
IND_1933,4,35,4,S23F8820477,IND_0549,IND_0263,FAM_061,NA,139,NA,NA,3,1,0,S23F8820477_FAM_061,S23F8820477_35
IND_5007,4,35,3,S23F8820477,IND_1069,IND_0865,FAM_012,504,137,0,117,3,1,1,S23F8820477_FAM_012,S23F8820477_35
IND_3179,4,35,2,S23F8820477,IND_1215,IND_0833,FAM_040,500,100,0,152,3,1,1,S23F8820477_FAM_040,S23F8820477_35
IND_3654,4,35,1,S23F8820477,IND_0134,IND_0865,FAM_009,219,51,1,64,3,1,1,S23F8820477_FAM_009,S23F8820477_35
IND_2570,3,35,10,S23F8820477,IND_0681,IND_1148,FAM_106,529,115,0,151,3,1,1,S23F8820477_FAM_106,S23F8820477_35
IND_3308,3,35,9,S23F8820477,IND_1212,IND_1148,FAM_060,488,119,0,104,3,1,1,S23F8820477_FAM_060,S23F8820477_35
IND_2112,3,35,8,S23F8820477,IND_0681,IND_1242,FAM_066,471,106,0,122,3,1,1,S23F8820477_FAM_066,S23F8820477_35
IND_5272,3,35,7,S23F8820477,IND_1011,IND_0833,FAM_044,NA,72,NA,NA,3,1,0,S23F8820477_FAM_044,S23F8820477_35
IND_3891,3,35,6,S23F8820477,IND_0442,IND_0833,FAM_119,398,85,1,109,3,1,1,S23F8820477_FAM_119,S23F8820477_35
IND_5142,3,35,4,S23F8820477,IND_0681,IND_0500,FAM_010,450,111,0,150,3,1,1,S23F8820477_FAM_010,S23F8820477_35
IND_2452,3,35,3,S23F8820477,IND_1011,IND_0833,FAM_044,490,123,0,137,3,1,1,S23F8820477_FAM_044,S23F8820477_35
IND_3477,3,35,2,S23F8820477,IND_1177,IND_0738,FAM_109,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_109,S23F8820477_35
IND_1872,3,35,1,S23F8820477,IND_0549,IND_1118,FAM_091,518,134,0,165,3,1,1,S23F8820477_FAM_091,S23F8820477_35
IND_2306,2,35,10,S23F8820477,IND_0100,IND_0689,FAM_104,500,118,0,140,3,1,1,S23F8820477_FAM_104,S23F8820477_35
IND_2903,2,35,9,S23F8820477,IND_0134,IND_0865,FAM_009,NA,79,NA,NA,3,1,0,S23F8820477_FAM_009,S23F8820477_35
IND_4942,2,35,8,S23F8820477,IND_0685,IND_0293,FAM_126,324,71,0,66,3,1,1,S23F8820477_FAM_126,S23F8820477_35
IND_1310,2,35,7,S23F8820477,IND_0114,IND_0133,FAM_062,385,102,0,122,3,1,1,S23F8820477_FAM_062,S23F8820477_35
IND_4305,2,35,6,S23F8820477,IND_0833,IND_1160,FAM_047,344,93,0,69,3,1,1,S23F8820477_FAM_047,S23F8820477_35
IND_2664,2,35,5,S23F8820477,IND_0100,IND_0689,FAM_104,301,102,0,75,3,1,1,S23F8820477_FAM_104,S23F8820477_35
IND_4269,2,35,3,S23F8820477,IND_0100,IND_0293,FAM_008,293,90,0,66,3,1,1,S23F8820477_FAM_008,S23F8820477_35
IND_3391,2,35,2,S23F8820477,IND_1212,IND_1148,FAM_060,228,100,0,42,3,1,1,S23F8820477_FAM_060,S23F8820477_35
IND_1966,2,35,1,S23F8820477,IND_1011,IND_1042,FAM_113,366,94,0,122,3,1,1,S23F8820477_FAM_113,S23F8820477_35
IND_5387,1,35,9,S23F8820477,IND_1212,IND_0500,FAM_052,521,121,0,126,3,1,1,S23F8820477_FAM_052,S23F8820477_35
IND_3048,1,35,8,S23F8820477,IND_0442,IND_0833,FAM_119,482,98,0,112,3,1,1,S23F8820477_FAM_119,S23F8820477_35
IND_1850,1,35,6,S23F8820477,IND_0685,IND_1242,FAM_108,444,144,0,58,3,1,1,S23F8820477_FAM_108,S23F8820477_35
IND_2221,1,35,5,S23F8820477,IND_0400,IND_1118,FAM_112,NA,52,NA,NA,1,1,0,S23F8820477_FAM_112,S23F8820477_35
IND_3845,1,35,4,S23F8820477,IND_0400,IND_0263,FAM_124,458,165,0,86,3,1,1,S23F8820477_FAM_124,S23F8820477_35
IND_3015,1,35,3,S23F8820477,IND_0114,IND_0738,FAM_081,468,123,0,142,3,1,1,S23F8820477_FAM_081,S23F8820477_35
IND_2179,1,35,2,S23F8820477,IND_0685,IND_0293,FAM_126,286,86,0,75,3,1,1,S23F8820477_FAM_126,S23F8820477_35
IND_2599,1,35,1,S23F8820477,IND_0059,IND_0263,FAM_003,430,138,0,103,3,1,1,S23F8820477_FAM_003,S23F8820477_35
IND_5172,6,34,10,S23F8820477,IND_0400,IND_1118,FAM_112,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_112,S23F8820477_34
IND_4309,6,34,9,S23F8820477,IND_0681,IND_1242,FAM_066,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_066,S23F8820477_34
IND_4230,6,34,8,S23F8820477,IND_0681,IND_1256,FAM_082,570,140,0,102,3,1,1,S23F8820477_FAM_082,S23F8820477_34
IND_2687,6,34,7,S23F8820477,IND_0681,IND_1148,FAM_106,NA,94,NA,NA,3,1,0,S23F8820477_FAM_106,S23F8820477_34
IND_3617,6,34,5,S23F8820477,IND_0681,IND_1148,FAM_106,392,81,0,91,3,1,1,S23F8820477_FAM_106,S23F8820477_34
IND_2304,6,34,4,S23F8820477,IND_0442,IND_0833,FAM_119,384,90,1,96,3,1,1,S23F8820477_FAM_119,S23F8820477_34
IND_3909,6,34,3,S23F8820477,IND_1212,IND_0500,FAM_052,112,34,0,NA,3,1,1,S23F8820477_FAM_052,S23F8820477_34
IND_3204,6,34,1,S23F8820477,IND_0685,IND_0689,FAM_083,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_083,S23F8820477_34
IND_3632,5,34,9,S23F8820477,IND_1175,IND_0292,FAM_063,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_063,S23F8820477_34
IND_2996,5,34,8,S23F8820477,IND_0400,IND_0833,FAM_079,463,111,0,79,3,1,1,S23F8820477_FAM_079,S23F8820477_34
IND_2243,5,34,7,S23F8820477,IND_0109,IND_0833,FAM_020,376,104,0,72,3,1,1,S23F8820477_FAM_020,S23F8820477_34
IND_3927,5,34,6,S23F8820477,IND_1201,IND_0833,FAM_064,303,78,0,93,3,1,1,S23F8820477_FAM_064,S23F8820477_34
IND_3310,5,34,2,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_060,S23F8820477_34
IND_3889,5,34,1,S23F8820477,IND_0059,IND_0263,FAM_003,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_003,S23F8820477_34
IND_4442,4,34,10,S23F8820477,IND_0681,IND_0500,FAM_010,578,137,0,120,3,1,1,S23F8820477_FAM_010,S23F8820477_34
IND_4748,4,34,9,S23F8820477,IND_1215,IND_0833,FAM_040,297,90,1,74,3,1,1,S23F8820477_FAM_040,S23F8820477_34
IND_2188,4,34,7,S23F8820477,IND_1069,IND_0865,FAM_012,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_012,S23F8820477_34
IND_2197,4,34,6,S23F8820477,IND_0855,IND_0865,FAM_056,NA,84,NA,NA,3,1,0,S23F8820477_FAM_056,S23F8820477_34
IND_2954,4,34,5,S23F8820477,IND_0685,IND_1242,FAM_108,NA,98,NA,NA,3,1,0,S23F8820477_FAM_108,S23F8820477_34
IND_1414,4,34,4,S23F8820477,IND_0497,IND_0282,FAM_050,376,74,0,107,3,1,1,S23F8820477_FAM_050,S23F8820477_34
IND_4964,4,34,3,S23F8820477,IND_0400,IND_0263,FAM_124,332,92,0,95,3,1,1,S23F8820477_FAM_124,S23F8820477_34
IND_2316,4,34,2,S23F8820477,IND_0685,IND_0293,FAM_126,396,94,0,94,3,1,1,S23F8820477_FAM_126,S23F8820477_34
IND_1889,4,34,1,S23F8820477,IND_1212,IND_1242,FAM_039,359,78,0,102,3,1,1,S23F8820477_FAM_039,S23F8820477_34
IND_1598,3,34,10,S23F8820477,IND_0685,IND_0689,FAM_083,373,88,0,98,3,1,1,S23F8820477_FAM_083,S23F8820477_34
IND_1790,3,34,9,S23F8820477,IND_0685,IND_0865,FAM_090,396,110,0,110,3,1,1,S23F8820477_FAM_090,S23F8820477_34
IND_3697,3,34,7,S23F8820477,IND_1213,IND_0689,FAM_088,320,45,0,87,3,1,1,S23F8820477_FAM_088,S23F8820477_34
IND_5524,3,34,6,S23F8820477,IND_1212,IND_0500,FAM_052,414,75,0,126,3,1,1,S23F8820477_FAM_052,S23F8820477_34
IND_5383,3,34,5,S23F8820477,IND_1175,IND_0292,FAM_063,469,99,0,137,3,1,1,S23F8820477_FAM_063,S23F8820477_34
IND_4188,3,34,4,S23F8820477,IND_0833,IND_1160,FAM_047,271,85,0,62,3,1,1,S23F8820477_FAM_047,S23F8820477_34
IND_4038,3,34,3,S23F8820477,IND_1069,IND_0689,FAM_001,236,72,0,65,3,1,1,S23F8820477_FAM_001,S23F8820477_34
IND_4953,3,34,2,S23F8820477,IND_0549,IND_0263,FAM_061,453,111,0,131,3,1,1,S23F8820477_FAM_061,S23F8820477_34
IND_2141,3,34,1,S23F8820477,IND_0114,IND_0133,FAM_062,495,110,0,105,3,1,1,S23F8820477_FAM_062,S23F8820477_34
IND_4141,2,34,10,S23F8820477,IND_0297,IND_0738,FAM_022,489,103,0,72,3,1,1,S23F8820477_FAM_022,S23F8820477_34
IND_2673,2,34,9,S23F8820477,IND_0100,IND_0689,FAM_104,424,95,2,107,3,1,1,S23F8820477_FAM_104,S23F8820477_34
IND_1701,2,34,8,S23F8820477,IND_0499,IND_0865,FAM_031,378,90,0,100,3,1,1,S23F8820477_FAM_031,S23F8820477_34
IND_1687,2,34,7,S23F8820477,IND_0549,IND_0263,FAM_061,501,138,0,71,3,1,1,S23F8820477_FAM_061,S23F8820477_34
IND_5173,2,34,6,S23F8820477,IND_1201,IND_1042,FAM_121,82,42,0,NA,3,1,1,S23F8820477_FAM_121,S23F8820477_34
IND_1894,2,34,5,S23F8820477,IND_0549,IND_0833,FAM_075,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_075,S23F8820477_34
IND_2403,2,34,3,S23F8820477,IND_1011,IND_1118,FAM_076,459,111,0,133,3,1,1,S23F8820477_FAM_076,S23F8820477_34
IND_1672,2,34,1,S23F8820477,IND_0685,IND_0865,FAM_090,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_090,S23F8820477_34
IND_5509,1,34,10,S23F8820477,IND_0003,IND_0133,FAM_051,473,125,0,108,3,1,1,S23F8820477_FAM_051,S23F8820477_34
IND_2404,1,34,9,S23F8820477,IND_1201,IND_0833,FAM_064,308,93,0,110,3,1,1,S23F8820477_FAM_064,S23F8820477_34
IND_4851,1,34,8,S23F8820477,IND_0100,IND_0689,FAM_104,185,52,0,55,2,1,1,S23F8820477_FAM_104,S23F8820477_34
IND_5448,1,34,7,S23F8820477,IND_0114,IND_0133,FAM_062,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_062,S23F8820477_34
IND_4683,1,34,6,S23F8820477,IND_0134,IND_1256,FAM_019,447,104,0,127,3,1,1,S23F8820477_FAM_019,S23F8820477_34
IND_4263,1,34,5,S23F8820477,IND_1011,IND_1042,FAM_113,307,74,0,127,3,1,1,S23F8820477_FAM_113,S23F8820477_34
IND_4070,1,34,4,S23F8820477,IND_0400,IND_0833,FAM_079,411,113,0,114,3,1,1,S23F8820477_FAM_079,S23F8820477_34
IND_2990,1,34,3,S23F8820477,IND_1177,IND_0738,FAM_109,472,119,0,129,3,1,1,S23F8820477_FAM_109,S23F8820477_34
IND_2861,1,34,2,S23F8820477,IND_0116,IND_1042,FAM_032,472,126,0,121,3,1,1,S23F8820477_FAM_032,S23F8820477_34
IND_2543,1,34,1,S23F8820477,IND_1212,IND_0865,FAM_054,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_054,S23F8820477_34
IND_4746,6,33,10,S23F8820477,IND_0855,IND_1242,FAM_122,313,92,0,108,3,1,1,S23F8820477_FAM_122,S23F8820477_33
IND_5197,6,33,9,S23F8820477,IND_0003,IND_0133,FAM_051,364,112,0,106,3,1,1,S23F8820477_FAM_051,S23F8820477_33
IND_3344,6,33,7,S23F8820477,IND_0689,IND_0738,FAM_041,302,74,0,110,3,1,1,S23F8820477_FAM_041,S23F8820477_33
IND_5136,6,33,6,S23F8820477,IND_0515,IND_1147,FAM_004,306,70,0,72,3,1,1,S23F8820477_FAM_004,S23F8820477_33
IND_3053,6,33,5,S23F8820477,IND_1011,IND_1118,FAM_076,554,122,0,141,3,1,1,S23F8820477_FAM_076,S23F8820477_33
IND_2015,6,33,4,S23F8820477,IND_1175,IND_0133,FAM_068,551,132,1,123,3,1,1,S23F8820477_FAM_068,S23F8820477_33
IND_4332,6,33,3,S23F8820477,IND_0003,IND_0292,FAM_055,455,103,0,113,3,1,1,S23F8820477_FAM_055,S23F8820477_33
IND_3456,6,33,1,S23F8820477,IND_1011,IND_0263,FAM_102,533,130,0,128,3,1,1,S23F8820477_FAM_102,S23F8820477_33
IND_1981,5,33,10,S23F8820477,IND_0134,IND_1118,FAM_046,339,70,1,171,3,1,1,S23F8820477_FAM_046,S23F8820477_33
IND_5021,5,33,9,S23F8820477,IND_0114,IND_0738,FAM_081,323,79,0,81,3,1,1,S23F8820477_FAM_081,S23F8820477_33
IND_1691,5,33,8,S23F8820477,IND_1069,IND_0865,FAM_012,331,72,0,88,3,1,1,S23F8820477_FAM_012,S23F8820477_33
IND_3721,5,33,7,S23F8820477,IND_0134,IND_1118,FAM_046,536,90,0,157,3,1,1,S23F8820477_FAM_046,S23F8820477_33
IND_2974,5,33,6,S23F8820477,IND_1011,IND_1042,FAM_113,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_113,S23F8820477_33
IND_4658,5,33,5,S23F8820477,IND_1011,IND_0833,FAM_044,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_044,S23F8820477_33
IND_1569,5,33,3,S23F8820477,IND_1177,IND_0738,FAM_109,382,71,0,150,3,1,1,S23F8820477_FAM_109,S23F8820477_33
IND_2897,5,33,2,S23F8820477,IND_0100,IND_0293,FAM_008,484,97,0,176,3,1,1,S23F8820477_FAM_008,S23F8820477_33
IND_1989,5,33,1,S23F8820477,IND_1212,IND_0865,FAM_054,439,108,0,113,3,1,1,S23F8820477_FAM_054,S23F8820477_33
IND_2758,4,33,10,S23F8820477,IND_0549,IND_0833,FAM_075,358,79,0,96,3,1,1,S23F8820477_FAM_075,S23F8820477_33
IND_4428,4,33,9,S23F8820477,IND_1201,IND_1118,FAM_085,496,113,0,108,3,1,1,S23F8820477_FAM_085,S23F8820477_33
IND_5517,4,33,8,S23F8820477,IND_0442,IND_0698,FAM_105,449,102,0,104,3,1,1,S23F8820477_FAM_105,S23F8820477_33
IND_4345,4,33,7,S23F8820477,IND_0549,IND_0263,FAM_061,393,91,0,100,3,1,1,S23F8820477_FAM_061,S23F8820477_33
IND_4556,4,33,5,S23F8820477,IND_0549,IND_1118,FAM_091,105,68,0,NA,2,1,1,S23F8820477_FAM_091,S23F8820477_33
IND_1888,4,33,4,S23F8820477,IND_0833,IND_1160,FAM_047,439,102,0,111,3,1,1,S23F8820477_FAM_047,S23F8820477_33
IND_3401,4,33,3,S23F8820477,IND_0442,IND_1118,FAM_016,688,163,0,138,3,1,1,S23F8820477_FAM_016,S23F8820477_33
IND_4322,4,33,1,S23F8820477,IND_0681,IND_0500,FAM_010,359,91,0,120,3,1,1,S23F8820477_FAM_010,S23F8820477_33
IND_4132,3,33,10,S23F8820477,IND_0003,IND_0133,FAM_051,547,137,0,106,3,1,1,S23F8820477_FAM_051,S23F8820477_33
IND_4068,3,33,9,S23F8820477,IND_0116,IND_1042,FAM_032,634,121,0,140,3,1,1,S23F8820477_FAM_032,S23F8820477_33
IND_3807,3,33,8,S23F8820477,IND_0855,IND_0865,FAM_056,380,73,0,77,3,1,1,S23F8820477_FAM_056,S23F8820477_33
IND_2625,3,33,7,S23F8820477,IND_0100,IND_0293,FAM_008,490,84,0,119,3,1,1,S23F8820477_FAM_008,S23F8820477_33
IND_2529,3,33,6,S23F8820477,IND_0442,IND_0833,FAM_119,406,75,0,78,3,1,1,S23F8820477_FAM_119,S23F8820477_33
IND_2325,3,33,4,S23F8820477,IND_0400,IND_0263,FAM_124,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_124,S23F8820477_33
IND_3911,3,33,3,S23F8820477,IND_0442,IND_0698,FAM_105,455,95,0,110,3,1,1,S23F8820477_FAM_105,S23F8820477_33
IND_4507,3,33,2,S23F8820477,IND_0134,IND_1118,FAM_046,376,73,0,142,2,1,1,S23F8820477_FAM_046,S23F8820477_33
IND_5152,3,33,1,S23F8820477,IND_0685,IND_0293,FAM_126,244,51,0,91,3,1,1,S23F8820477_FAM_126,S23F8820477_33
IND_4110,2,33,10,S23F8820477,IND_0689,IND_0738,FAM_041,533,124,0,99,3,1,1,S23F8820477_FAM_041,S23F8820477_33
IND_2173,2,33,9,S23F8820477,IND_0400,IND_1118,FAM_112,603,130,0,137,3,1,1,S23F8820477_FAM_112,S23F8820477_33
IND_2227,2,33,8,S23F8820477,IND_0681,IND_0865,FAM_099,442,98,1,94,3,1,1,S23F8820477_FAM_099,S23F8820477_33
IND_5101,2,33,7,S23F8820477,IND_1215,IND_0833,FAM_040,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_040,S23F8820477_33
IND_1747,2,33,6,S23F8820477,IND_1175,IND_0292,FAM_063,317,60,0,82,3,1,1,S23F8820477_FAM_063,S23F8820477_33
IND_2183,2,33,5,S23F8820477,IND_1011,IND_1118,FAM_076,198,41,0,42,1,1,1,S23F8820477_FAM_076,S23F8820477_33
IND_5033,2,33,4,S23F8820477,IND_1011,IND_0263,FAM_102,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_102,S23F8820477_33
IND_1764,2,33,1,S23F8820477,IND_0114,IND_0133,FAM_062,495,113,0,113,3,1,1,S23F8820477_FAM_062,S23F8820477_33
IND_3157,1,33,10,S23F8820477,IND_0100,IND_0293,FAM_008,517,120,0,114,3,1,1,S23F8820477_FAM_008,S23F8820477_33
IND_1827,1,33,9,S23F8820477,IND_0100,IND_1252,FAM_026,486,114,0,117,3,1,1,S23F8820477_FAM_026,S23F8820477_33
IND_1959,1,33,7,S23F8820477,IND_0685,IND_0865,FAM_090,473,87,0,131,3,1,1,S23F8820477_FAM_090,S23F8820477_33
IND_3492,1,33,6,S23F8820477,IND_0499,IND_0865,FAM_031,546,93,0,131,3,1,1,S23F8820477_FAM_031,S23F8820477_33
IND_1945,1,33,5,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_060,S23F8820477_33
IND_2386,1,33,4,S23F8820477,IND_1177,IND_0133,FAM_002,NA,54,NA,NA,3,1,0,S23F8820477_FAM_002,S23F8820477_33
IND_3365,1,33,3,S23F8820477,IND_0689,IND_0738,FAM_041,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_041,S23F8820477_33
IND_1596,1,33,2,S23F8820477,IND_0059,IND_0263,FAM_003,662,165,1,155,3,1,1,S23F8820477_FAM_003,S23F8820477_33
IND_2073,1,33,1,S23F8820477,IND_0833,IND_1160,FAM_047,483,116,0,117,3,1,1,S23F8820477_FAM_047,S23F8820477_33
IND_4744,6,32,9,S23F8820477,IND_0681,IND_1242,FAM_066,355,107,0,135,3,1,1,S23F8820477_FAM_066,S23F8820477_32
IND_5163,6,32,8,S23F8820477,IND_0109,IND_0833,FAM_020,401,78,0,100,3,1,1,S23F8820477_FAM_020,S23F8820477_32
IND_2862,6,32,7,S23F8820477,IND_0114,IND_0133,FAM_062,698,145,0,141,3,1,1,S23F8820477_FAM_062,S23F8820477_32
IND_3210,6,32,6,S23F8820477,IND_0685,IND_0865,FAM_090,519,129,0,122,3,1,1,S23F8820477_FAM_090,S23F8820477_32
IND_3713,6,32,5,S23F8820477,IND_1177,IND_0738,FAM_109,612,140,0,160,3,1,1,S23F8820477_FAM_109,S23F8820477_32
IND_2034,6,32,4,S23F8820477,IND_1069,IND_0865,FAM_012,435,80,0,110,3,1,1,S23F8820477_FAM_012,S23F8820477_32
IND_4803,6,32,3,S23F8820477,IND_0681,IND_0865,FAM_099,666,156,0,167,3,1,1,S23F8820477_FAM_099,S23F8820477_32
IND_5378,6,32,1,S23F8820477,IND_0515,IND_1147,FAM_004,309,84,1,30,3,1,1,S23F8820477_FAM_004,S23F8820477_32
IND_3291,5,32,10,S23F8820477,IND_1212,IND_0500,FAM_052,282,65,1,74,3,1,1,S23F8820477_FAM_052,S23F8820477_32
IND_1740,5,32,9,S23F8820477,IND_1069,IND_0865,FAM_012,275,104,0,59,3,1,1,S23F8820477_FAM_012,S23F8820477_32
IND_5186,5,32,8,S23F8820477,IND_0442,IND_0698,FAM_105,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_105,S23F8820477_32
IND_3412,5,32,7,S23F8820477,IND_0549,IND_1118,FAM_091,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_091,S23F8820477_32
IND_2468,5,32,6,S23F8820477,IND_0685,IND_0865,FAM_090,520,101,0,128,3,1,1,S23F8820477_FAM_090,S23F8820477_32
IND_4028,5,32,5,S23F8820477,IND_0400,IND_1118,FAM_112,715,204,0,132,3,1,1,S23F8820477_FAM_112,S23F8820477_32
IND_2381,5,32,3,S23F8820477,IND_1177,IND_0738,FAM_109,404,73,0,123,3,1,1,S23F8820477_FAM_109,S23F8820477_32
IND_2960,5,32,2,S23F8820477,IND_0833,IND_1160,FAM_047,544,121,0,126,3,1,1,S23F8820477_FAM_047,S23F8820477_32
IND_4968,5,32,1,S23F8820477,IND_0114,IND_0133,FAM_062,437,82,0,142,3,1,1,S23F8820477_FAM_062,S23F8820477_32
IND_4342,4,32,10,S23F8820477,IND_0681,IND_0500,FAM_010,190,52,0,63,3,1,1,S23F8820477_FAM_010,S23F8820477_32
IND_2130,4,32,9,S23F8820477,IND_0100,IND_1252,FAM_026,298,82,0,121,3,1,1,S23F8820477_FAM_026,S23F8820477_32
IND_4922,4,32,8,S23F8820477,IND_1011,IND_0833,FAM_044,477,76,0,120,3,1,1,S23F8820477_FAM_044,S23F8820477_32
IND_3099,4,32,5,S23F8820477,IND_0549,IND_0263,FAM_061,680,172,2,146,3,1,1,S23F8820477_FAM_061,S23F8820477_32
IND_2775,4,32,4,S23F8820477,IND_0681,IND_1148,FAM_106,500,108,2,160,3,1,1,S23F8820477_FAM_106,S23F8820477_32
IND_1718,4,32,2,S23F8820477,IND_1201,IND_0833,FAM_064,524,105,0,130,3,1,1,S23F8820477_FAM_064,S23F8820477_32
IND_4242,4,32,1,S23F8820477,IND_0499,IND_0865,FAM_031,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_031,S23F8820477_32
IND_4553,3,32,10,S23F8820477,IND_1011,IND_0833,FAM_044,240,68,0,71,3,1,1,S23F8820477_FAM_044,S23F8820477_32
IND_1463,3,32,9,S23F8820477,IND_0134,IND_0865,FAM_009,280,83,0,76,3,1,1,S23F8820477_FAM_009,S23F8820477_32
IND_2962,3,32,8,S23F8820477,IND_0134,IND_0865,FAM_009,359,82,0,111,3,1,1,S23F8820477_FAM_009,S23F8820477_32
IND_2249,3,32,6,S23F8820477,IND_0400,IND_1118,FAM_112,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_112,S23F8820477_32
IND_3978,3,32,3,S23F8820477,IND_0685,IND_0689,FAM_083,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_083,S23F8820477_32
IND_3018,2,32,7,S23F8820477,IND_0114,IND_0738,FAM_081,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_081,S23F8820477_32
IND_3692,2,32,5,S23F8820477,IND_0833,IND_1160,FAM_047,492,137,0,129,3,1,1,S23F8820477_FAM_047,S23F8820477_32
IND_3473,2,32,4,S23F8820477,IND_0134,IND_0865,FAM_009,665,149,0,187,3,1,1,S23F8820477_FAM_009,S23F8820477_32
IND_3702,2,32,3,S23F8820477,IND_1213,IND_0689,FAM_088,534,101,0,161,3,1,1,S23F8820477_FAM_088,S23F8820477_32
IND_2174,2,32,2,S23F8820477,IND_1215,IND_0833,FAM_040,427,95,0,99,3,1,1,S23F8820477_FAM_040,S23F8820477_32
IND_2626,2,32,1,S23F8820477,IND_0685,IND_1242,FAM_108,494,112,0,157,3,1,1,S23F8820477_FAM_108,S23F8820477_32
IND_5230,1,32,10,S23F8820477,IND_0109,IND_0833,FAM_020,530,82,0,126,3,1,1,S23F8820477_FAM_020,S23F8820477_32
IND_2717,1,32,9,S23F8820477,IND_0116,IND_1042,FAM_032,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_032,S23F8820477_32
IND_3552,1,32,8,S23F8820477,IND_0689,IND_0738,FAM_041,330,76,0,90,3,1,1,S23F8820477_FAM_041,S23F8820477_32
IND_2339,1,32,7,S23F8820477,IND_1011,IND_1118,FAM_076,488,114,0,150,3,1,1,S23F8820477_FAM_076,S23F8820477_32
IND_4971,1,32,6,S23F8820477,IND_1212,IND_0865,FAM_054,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_054,S23F8820477_32
IND_4886,1,32,5,S23F8820477,IND_0549,IND_0263,FAM_061,538,116,0,112,3,1,1,S23F8820477_FAM_061,S23F8820477_32
IND_5496,1,32,4,S23F8820477,IND_0685,IND_0689,FAM_083,461,82,0,117,2,1,1,S23F8820477_FAM_083,S23F8820477_32
IND_4258,1,32,3,S23F8820477,IND_1011,IND_1042,FAM_113,582,105,0,147,3,1,1,S23F8820477_FAM_113,S23F8820477_32
IND_3223,1,32,1,S23F8820477,IND_0549,IND_0833,FAM_075,622,133,0,142,3,1,1,S23F8820477_FAM_075,S23F8820477_32
IND_4992,6,31,9,S23F8820477,IND_1213,IND_0689,FAM_088,316,53,0,90,3,1,1,S23F8820477_FAM_088,S23F8820477_31
IND_3146,6,31,8,S23F8820477,IND_1011,IND_1042,FAM_113,573,115,0,151,3,1,1,S23F8820477_FAM_113,S23F8820477_31
IND_2254,6,31,7,S23F8820477,IND_0681,IND_0865,FAM_099,379,65,2,91,3,1,1,S23F8820477_FAM_099,S23F8820477_31
IND_2659,6,31,6,S23F8820477,IND_0515,IND_1147,FAM_004,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_004,S23F8820477_31
IND_1275,6,31,5,S23F8820477,IND_0442,IND_1118,FAM_016,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_016,S23F8820477_31
IND_2235,6,31,2,S23F8820477,IND_0499,IND_0865,FAM_031,653,154,1,139,3,1,1,S23F8820477_FAM_031,S23F8820477_31
IND_1396,6,31,1,S23F8820477,IND_1212,IND_0865,FAM_054,654,155,0,141,3,1,1,S23F8820477_FAM_054,S23F8820477_31
IND_1523,5,31,9,S23F8820477,IND_0100,IND_0689,FAM_104,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_104,S23F8820477_31
IND_4880,5,31,7,S23F8820477,IND_0400,IND_0833,FAM_079,337,74,0,107,3,1,1,S23F8820477_FAM_079,S23F8820477_31
IND_4459,5,31,4,S23F8820477,IND_0109,IND_0833,FAM_020,529,128,0,125,3,1,1,S23F8820477_FAM_020,S23F8820477_31
IND_4560,5,31,3,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,0,0,0,S23F8820477_FAM_060,S23F8820477_31
